model,fver,fname,furl,fdate,fsize,sha1,md5
TWL54R+,1.0.0.1,v1.0_1.zip,http://down.tendacn.com/pdtData/software/docc/qudong/softer_rar/v1.0.zip,2007-03-15 16:00:00+00:00,1375427,8502166483459656b9da7f30e5bf5898cbfbc051,28c21fc4e463d9b4f51dc547fd2bd184
W302R,V3.1.192_EN,302r_v3.1.192_en.zip,http://down.tendacn.com/pdtData/update_en/Firmware/wireless/W302R/302r_v3.1.192_en.zip,2009-11-06 09:33:46+00:00,2855498,a1bdb362420cdbad37ae6f7901a0478d416dbd58,e7fb5be1b61f8b47864319d4613cc455
TWL5400R,1.0.0.1,v1.0.zip,http://down.tendacn.com/pdtData/software/docc/qudong/softer_rar/v1.0.zip,2007-03-15 16:00:00+00:00,1375427,8502166483459656b9da7f30e5bf5898cbfbc051,28c21fc4e463d9b4f51dc547fd2bd184
TED8640R,V2.5.060823C,TED8640R_efirm.rar,http://down.tendacn.com/pdtData/other/ted8640r/TED8640R_efirm.rar,2008-01-28 08:43:18+00:00,1562140,a361fa39bca36d824b09da8702defc1afca3d8cc,f4a4017f6471d0a14232aa5ebb8bb1e7
TED8630R,V2.5.060823C,TED8630R_efirm.rar,http://down.tendacn.com/pdtData/other/ted8630r/TED8630R_efirm.rar,2008-02-16 05:38:12+00:00,1562140,a361fa39bca36d824b09da8702defc1afca3d8cc,f4a4017f6471d0a14232aa5ebb8bb1e7
TWL548D,V1.2.35,w548d_env.1.2.35.zip,http://down.tendacn.com/pdtData/update_en/Firmware/modem/TWL548D_W548D/W548D/w548d_env.1.2.35.zip,2009-11-06 09:33:18+00:00,3080735,716f5e1c484c42fbc37f432c58870389f9679058,5e12bb3ca9a53dfd878c6173c6b1c06c
W301R,v2.4.155,20080516085648429.rar,http://down.tendacn.com/uploadfile/200805/20080516085648429.rar,2012-01-06 02:31:44+00:00,2770639,694ab3e290425cb14608d10215837e1076ab0015,0c63d3a55d31550b6036125b0667e51a
3G185,7.1.1_EN,TCDN0_3G185_11B0_7.1.1_150403.rar,http://down.tendacn.com/uploadfile/201401/3G185/TCDN0_3G185_11B0_7.1.1_150403.rar,2015-04-17 06:44:52+00:00,28349334,bf224e7b0f80ff2a168d73c22f308d3ae9664c6c,8939ae209822f68a6b48f4e6a6effa06
W302R,V2.4.177_EN,20081217104225299.rar,http://down.tendacn.com/uploadfile/200812/20081217104225299.rar,2012-01-06 02:35:16+00:00,2823538,c0d3b1e9ca2441dca94ec4d0a168525458703378,d8084ad097c0a9e582d7a4f7ca13034e
W548D,v1.2.32,20080429115359767.rar,http://down.tendacn.com/uploadfile/200804/20080429115359767.rar,2008-04-29 03:53:58+00:00,3083133,b0666d69f720626c3258cbefcafab35c492d2e28,fd59ce1f62468ffcd47f57cb951ab070
3G185,South,3G185 fwpkg.zip,http://down.tendacn.com/uploadfile/201401/3G185/3G185 fwpkg.zip,2014-12-18 03:02:26+00:00,28316577,618f05fea3f8fbf2becd5e9e49e24e23e8c5b10b,91bd095a1e33d43396a65462411d6c34
