model,fver,fname,furl,fdate,fsize,sha1,md5
ipTIME N8004V,9.98.2,n8004v_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/n8004v_kr_9_982.bin,2016-12-14 05:15:33+00:00,3375104,c9c23f92e1e1d7283f4084789fd9ffc2c4390ac8,fd7ad98c28252a70e71adb1811e8ab4a
ipTIME N8004R,9.98.2,n8004r_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/n8004r_kr_9_982.bin,2016-12-14 05:15:33+00:00,3375104,50690112d647903acbd4e2775ed67386d60f6158,ac700cd8b0392f94b9568eaf0645f4d4
ipTIME N6004R,9.98.2,n6004r_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/n6004r_kr_9_982.bin,2016-12-14 05:15:32+00:00,3305472,d1e5af26d81d5751d762bfe4068cdab88579aa65,6e7228454b9a411506b70e1b9c3b94ce
ipTIME A604V,9.98.2,a604v_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_982.bin,2016-12-14 05:15:32+00:00,3563520,ce612725ae6ae7d9e4e89c6796ef1f2190c2670d,333a05a3c73889ea38bbf8e79f9873e1
ipTIME A604,9.98.2,a604_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_982.bin,2016-12-14 05:15:33+00:00,3563520,e07129e65a8bf25c404b19cb7f90f0cddd1f32a9,0cce814a1bbc704ea68277ea8708837c
ipTIME A2008,9.98.2,a2008_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_982.bin,2016-12-14 05:15:31+00:00,3825664,b623bbd5aadb947c61e504283f3e0e4d8a6e256a,798665cb73f4ecc613b12f59af51565f
ipTIME A2004R,9.98.2,a2004r_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a2004r_kr_9_982.bin,2016-12-14 05:15:30+00:00,3891200,b58ab4149a050cddfc3a6f1da9a11ca1450eecb7,2aa9eb9ea97ca6bdeda9cc816068406d
ipTIME A2004plus,9.98.2,a2004_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_982.bin,2016-12-14 05:15:29+00:00,3825664,9d7472070e2b5b4e5e059e3d7f7790bdf2836149,167e3fa50f3ccf0121608bf512389f5a
ipTIME A2004NSplus,9.98.2,a2004ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_982.bin,2016-12-14 05:15:30+00:00,7729152,08a114ffdd545747dfb1a29dd056d4f71290854a,492633c81ad0f0744979ed11861819f7
ipTIME A2004NS-R,9.98.2,a2004sr_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_982.bin,2016-12-14 05:15:31+00:00,8249344,693fa1bfb9c47b4b902a90cee749d5de922b30a3,298e3270d29a4d435e76b36bfdaef483
ipTIME A2004ns,9.98.2,a2004ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_982.bin,2016-12-14 05:15:30+00:00,7729152,08a114ffdd545747dfb1a29dd056d4f71290854a,492633c81ad0f0744979ed11861819f7
ipTIME A2004,9.98.2,a2004_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_982.bin,2016-12-14 05:15:29+00:00,3825664,9d7472070e2b5b4e5e059e3d7f7790bdf2836149,167e3fa50f3ccf0121608bf512389f5a
ipTIME A104r,9.98.2,a104r_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a104r_kr_9_982.bin,2016-12-14 05:15:29+00:00,3497984,5fa27c2805a825940db2ff4487594403525419fd,97aa3f10d79bf71162beb183a84fb0f4
ipTIME A1,9.98.2,a1_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a1_kr_9_982.bin,2016-12-14 05:15:29+00:00,3497984,0acf12dbd276f5684fb47346810f50ffa935b710,8274f328f36bea7738622940557cf8b7
ipTIME N604 Black,9.98.2,n604bl_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/n604bl_kr_9_982.bin,2016-12-14 05:15:11+00:00,3441916,3bc37d1cd2d330455635bef755a49bd6c92b0637,77d987b5998c6ad2b2cc236ae1c85e29
ipTIME N104 Black,9.98.2,n104bl_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/n104bl_kr_9_982.bin,2016-12-14 05:15:11+00:00,3441916,b1b9ec11ee877f8aa464a533a67773cd6372c4db,dfa60b2bff37c8bed4f9d750c89f8b95
ipTIME A3004ns-dual,9.98.2,a3004nd_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a3004nd_kr_9_982.bin,2016-12-14 05:15:10+00:00,13492224,0f590308d5a09e623f471b9a0c18c3438bfcf329,90bc3e785647331f24f005650dba9155
ipTIME A3004-dual,9.98.2,a3004d_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a3004d_kr_9_982.bin,2016-12-14 05:15:09+00:00,3817472,cad4669260d39d6a233eadd7eacd13c51abe5c33,6c18e3bc58bd7e14f83c6c9adcbdd7a4
ipTIME A3,9.98.2,a3_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a3_kr_9_982.bin,2016-12-14 05:15:11+00:00,4216257,3ccd5c36c8e28f6a3d0ba2b4ee3baf76d86f4244,c517d82fa488f112a510a7a904e005bc
ipTIME N604Tplus,9.98.2,n604t_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/n604t_kr_9_982.bin,2016-12-14 05:15:12+00:00,3698688,4857c445f24e6d7fc30e3b986ed0aa666028e865,c93a603575f6bd62436a8c01bf68f897
ipTIME N604T,9.98.2,n604t_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/n604t_kr_9_982.bin,2016-12-14 05:15:12+00:00,3698688,4857c445f24e6d7fc30e3b986ed0aa666028e865,c93a603575f6bd62436a8c01bf68f897
ipTIME A104ns,9.98.2,a104ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a104ns_kr_9_982.bin,2016-12-14 05:15:09+00:00,7823360,b76554d5d1fd5c54a0cc8339177a5b1c66527108,8b8897e9b28afc4e540f52422d2dccc1
ipTIME A104,9.98.2,a104_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a104_kr_9_982.bin,2016-12-14 05:15:08+00:00,3768320,266a00fab92fa05b2260c15e065a65684714c874,3d11accd23fc130bb46fd6bc4aabebfb
ipTIME A1004V,9.98.2,a1004v_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a1004v_kr_9_982.bin,2016-12-14 05:15:07+00:00,3678208,9b7a00a2915782a5703101e72d788f56b5502065,658ad4580735d06b5571c56c911ecad8
ipTIME A1004NS,9.98.2,a1004ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_982.bin,2016-12-14 05:15:08+00:00,12423168,afacd390f1d25e926896d15daca98a693efd7a41,8e69bbd9b64ea98b96823990c114bed4
ipTIME A1004,9.98.2,a1004_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a1004_kr_9_982.bin,2016-12-14 05:15:06+00:00,3678208,d959529cfafc6a770714aba537fa8d3ab29fe3cd,23540900ab96b1eca039b008950e3534
ipTIME A7NS,9.98.2,a7ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a7ns_kr_9_982.bin,2016-12-14 05:14:43+00:00,14811192,05d5e382cd62cf3c73d1f14c4217f2ce50c8d0f1,c0580e5d19c68a27f75907be7fe95d6f
ipTIME A704NS-BCM,9.98.2,a704nb_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a704nb_kr_9_982.bin,2016-12-14 05:14:43+00:00,14524472,ff49646df81486e49c10d357bbd74f7618c57464,d4c0f748e54d62b988517e12f01dd4ea
ipTIME A6004ns,9.98.2,a6004ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_982.bin,2016-12-14 05:14:40+00:00,24297528,895cdc8fc3eea68047f367ccc49e11e233e5aad5,7e776b75211eb29a2213aa6edb9796ba
ipTIME A5004ns,9.98.2,a5004ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_982.bin,2016-12-14 05:14:39+00:00,24293432,f850f72aea928a0f793e3437cf74bd2cb71653ce,880fe7ab1daebb77239d4571977398f9
ipTIME A3004NS-BCM,9.98.2,a3004nb_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a3004nb_kr_9_982.bin,2016-12-14 05:14:35+00:00,15724600,33b3fdc325ffb7f0fdb8ca8a89d222e4ffba9040,47b3efaf0ab1497712a599a9ede8d389
ipTIME A3004ns,9.98.2,a3004ns_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_982.bin,2016-12-14 05:14:37+00:00,8241208,37e9d2d919e2ef1c6907adc67d7cd2aae7df6103,b31ce44c736875d072cb055a45bedbfc
ipTIME A3004,9.98.2,a3004_kr_9_982.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_982.bin,2016-12-14 05:14:35+00:00,6291512,34cbc330a07f4487f3f56178dea3c4251e2c6cc5,92cf0980cd2dc7e1c27cea90b15a9285
ipTIME A3,9.97.2,a3_kr_9_972.bin,http://download.iptime.co.kr/online_upgrade/a3_kr_9_972.bin,2016-10-25 01:58:36+00:00,4117347,0c717b280fed486bd732c1e91dd62463bc740994,51e35d859eab5674f9a515ddf8c3b932
ipTIME A1004V,9.97.4,a1004v_kr_9_974.bin,http://download.iptime.co.kr/online_upgrade/a1004v_kr_9_974.bin,2016-11-01 03:48:11+00:00,3919872,38ec58d79a71bcf6606e7f1f2bf5b17aaece3a85,0dab664492640018fa37c2bd31c22cb9
ipTIME A1004ns,9.97.4,a1004ns_kr_9_974.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_974.bin,2016-11-01 03:48:10+00:00,12308480,a6caa49f228f2a3dd2224b8c798e97e6a374bcfe,2687e8481e6c279fce8da9744564cd51
ipTIME A1004,9.97.4,a1004_kr_9_974.bin,http://download.iptime.co.kr/online_upgrade/a1004_kr_9_974.bin,2016-11-01 03:48:11+00:00,3919872,fd36223bddf0052b60d22390d65f43deb29a1a78,7d45b3fe1571886cbbd6cfdc5fae6187
ipTIME N604 Black,9.97.3,n604bl_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604bl_kr_9_973.bin,2016-10-31 10:21:22+00:00,3413244,94e493da61c946732d07b5dba0a5f100e3e05ca9,6a4ae461a65672bd9212e14839fe071f
ipTIME N104 Black,9.97.3,n104bl_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n104bl_kr_9_973.bin,2016-10-31 10:21:19+00:00,3413244,72943d656106e9f2698722414feaf6885cf27327,b7073a4986eb632bfc56868ebe12927b
ipTIME A3004ns-dual,9.97.3,a3004nd_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a3004nd_kr_9_973.bin,2016-10-31 10:21:40+00:00,13455360,d3d71bd2666098c522e114f3d9d94f52e83869cb,03f78da5afcb5aedfeef6726453fa3ee
ipTIME A3004-dual,9.97.3,a3004d_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a3004d_kr_9_973.bin,2016-10-31 10:21:38+00:00,3780608,bd1245ad5284120f039ef4b65a9bf9e40a60e68d,61be074dc186b8779b269470f54ccf4c
ipTIME A1004NS,9.97.3,a1004ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_973.bin,2016-10-31 10:21:33+00:00,12369920,abd90e0f33f425ade3f98962587903d870ae8d44,955ca616da536e0f9b7f9ff342a06b29
ipTIME A104ns,9.97.3,a104ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a104ns_kr_9_973.bin,2016-10-31 10:21:30+00:00,7782400,183ff9016d5e7053c475228bd854c633dc66cc9b,b17b139c0ec90127c8e5a9eb5c569258
ipTIME A1004V,9.97.3,a1004v_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a1004v_kr_9_973.bin,2016-10-31 10:21:34+00:00,3981312,fae7c20d41a277f90d5c61c10c97f32658bfc178,54ddda003b973893d427cf23ce30bc82
ipTIME A1004ns,9.97.3,a1004ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_973.bin,2016-10-31 10:21:33+00:00,12369920,abd90e0f33f425ade3f98962587903d870ae8d44,955ca616da536e0f9b7f9ff342a06b29
ipTIME A1004,9.97.3,a1004_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a1004_kr_9_973.bin,2016-10-31 10:21:32+00:00,3981312,24a0783694e7a8623e0050ccd52912e613e93c80,a24ca129faed759467caf50480f138dd
ipTIME N704V3,9.97.3,n704v3_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n704v3_kr_9_973.bin,2016-10-31 10:21:25+00:00,4075576,c036eb0eb9aa7f100ca451966472e1c6fbb5c9ad,f31151e7d74af95076d75cf79d92e00e
ipTIME N704BCM,9.97.3,n704bcm_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n704bcm_kr_9_973.bin,2016-10-31 10:21:25+00:00,4075576,ef06ca8e1aaf4e0237041e193eba91a3fb24ba93,5f4c98ed04454a8079514321f3a2ce8f
ipTIME N704-A3,9.97.3,n704a3_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n704a3_kr_9_973.bin,2016-10-31 10:21:24+00:00,4075576,8aa6e2f9ca1c5a804dd55520549dca1bce55c6b4,e02dfe6eee0052667e7ed2d74955e008
ipTIME N702BCM,9.97.3,n702bcm_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n702bcm_kr_9_973.bin,2016-10-31 10:21:23+00:00,4075576,df79b974b0ef0347e2d30852d747ef8bd14a0bbd,53c960d7277090f0d3c0fe1823e5da4a
ipTIME N604S,9.97.3,n604s_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604s_kr_9_973.bin,2016-10-31 10:21:23+00:00,4075576,ad6f5f68a2d19f6233de9b3ba2eb74886037ca33,9029350b25e7728e5d730c7a852963b2
ipTIME N604A,9.97.3,n604a_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604a_kr_9_973.bin,2016-10-31 10:21:21+00:00,4075576,ead8a461b7beed1cd98b194abe670b882ad36f3f,e934098b4930ac9abea3f1d23e1d7bed
ipTIME N104S-r1,9.97.3,n104sr1_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n104sr1_kr_9_973.bin,2016-10-31 10:21:21+00:00,4075576,668408919660e010eb2258782158e6a9d2879ae0,ba328226742b92a0da19c32faa8f3b7c
ipTIME EW302N,9.97.3,ew302_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/ew302_kr_9_973.bin,2016-10-31 10:21:18+00:00,4075576,fa01333fbf03ccd68cb403e16d3389387da671a3,7bd5776c676ebb5b13b12e002a392772
ipTIME A7NS,9.97.3,a7ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a7ns_kr_9_973.bin,2016-10-31 10:21:29+00:00,14753848,821b4b004039b5f6cf423d0565fedc8e2da6313f,6f851490c785a96d42722012454ffa7c
ipTIME A704NS-BCM,9.97.3,a704nb_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a704nb_kr_9_973.bin,2016-10-31 10:21:32+00:00,14467128,8dc01de2d04f1976b2ad13619c2b16cf27c42baf,7d1360e7b81b413f6abbcd1cf492b18a
ipTIME A6004ns,9.97.3,a6004ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_973.bin,2016-10-31 10:21:45+00:00,24244280,8c7988cd58ef46645fc561ea98794641a4bdfb55,90aa681acd5464820bc39e1c23354437
ipTIME A5004ns,9.97.3,a5004ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_973.bin,2016-10-31 10:21:43+00:00,24240184,9225012de768f35e1818b8f87305594936e11c36,58677078a4714907a75c85531658c24a
ipTIME A3004NS-BCM,9.97.3,a3004nb_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a3004nb_kr_9_973.bin,2016-10-31 10:21:39+00:00,15663160,918a8001146358f053dc9aa61c040fe438602f1f,9d251c2e66c75dc7fb4a5e2ec66bf891
ipTIME A3004ns,9.97.3,a3004ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_973.bin,2016-10-31 10:21:41+00:00,8187960,8aaaf792e84f56883f8322776c1a350999d2430e,2331cd9bce61b7a39ab6b4ab5745ad82
ipTIME A3004,9.97.3,a3004_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_973.bin,2016-10-31 10:21:36+00:00,6238264,06e8ffd8124acc1e6e291f11908b893a95d60207,84d1ad5baf6d0bda6bcb206127579842
ipTIME N904V,9.97.3,n904v_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n904v_kr_9_973.bin,2016-10-31 10:21:26+00:00,3301376,8846ae0d89e74344c97e1d5e237db3d28e2869a8,0c98f264a41dc3e5c19b4f515013c6a9
ipTIME N904plus,9.97.3,n904_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_973.bin,2016-10-31 10:21:26+00:00,3301376,0eaa19f53c366b274fbcff070a801f85beb926a4,85f8e48f74519220867cf159cf75ea44
ipTIME N904,9.97.3,n904_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_973.bin,2016-10-31 10:21:26+00:00,3301376,0eaa19f53c366b274fbcff070a801f85beb926a4,85f8e48f74519220867cf159cf75ea44
ipTIME N8004V,9.97.3,n8004v_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n8004v_kr_9_973.bin,2016-10-31 10:21:27+00:00,3334144,fb2ccb198147d934eb6ef4deb6083c834412959a,64a47800a920465b0053a0e687aa9fb3
ipTIME N8004R,9.97.3,n8004r_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n8004r_kr_9_973.bin,2016-10-31 10:21:27+00:00,3334144,ad06db37860767aa9e1e541cc83960690ef3bda7,f821bb3a3a2d4ea3bb9f8e9bd7117384
ipTIME N6004R,9.97.3,n6004r_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n6004r_kr_9_973.bin,2016-10-31 10:21:26+00:00,3264512,c166faeffed4926bf0b0de28a8dab289c5b533f9,36d117594b9e9c7c041bad0d583349c0
ipTIME A604V,9.97.3,a604v_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_973.bin,2016-10-31 10:21:30+00:00,3506176,e5b6f2c513e880161535abd88a1b65e7bee764a4,3eec5cc5c6768e15743c058395a96641
ipTIME A604,9.97.3,a604_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_973.bin,2016-10-31 10:21:30+00:00,3506176,7c8bd521f420dde0effbdf365651af119d9ac65d,3e8ce67d0563fdcd8cd5797c9db091b9
ipTIME A2008,9.97.3,a2008_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_973.bin,2016-10-31 10:21:36+00:00,3772416,cd0445cd508a291a90fb3dde9cfa42e0aae3389a,e96d691d901a0495db45c9661f6f7ea7
ipTIME A2004R,9.97.3,a2004r_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a2004r_kr_9_973.bin,2016-10-31 10:21:35+00:00,3837952,72f8383cfff6b9b2331d8417a501bc0020025322,34e6382e4634850d4694af6fea212fc4
ipTIME A2004NSplus,9.97.3,a2004ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_973.bin,2016-10-31 10:21:34+00:00,7675904,3f6953bdd92ce18311cab4b512e5611fcf4ef0ac,a2855306cac35fd4f824446354eac1a8
ipTIME A2004NS-R,9.97.3,a2004sr_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_973.bin,2016-10-31 10:21:36+00:00,8187904,dd38f2da52f6b940d6c0749b80a174dd9fbf3901,633e15509862ddfaa28f343695efce0f
ipTIME A2004ns,9.97.3,a2004ns_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_973.bin,2016-10-31 10:21:34+00:00,7675904,3f6953bdd92ce18311cab4b512e5611fcf4ef0ac,a2855306cac35fd4f824446354eac1a8
ipTIME A2004,9.97.3,a2004_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_973.bin,2016-10-31 10:21:34+00:00,3772416,ba4aa7ddfb25a23d086f86ead57eb58faa57f141,eb7d35fa5b19c9b10555cfa5d4e2b574
ipTIME A104r,9.97.3,a104r_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a104r_kr_9_973.bin,2016-10-31 10:21:29+00:00,3440640,460f448ee950ad42a305121fd7cb4e10fc6aa6a9,97906691d68e69b286c0b05477ec64dc
ipTIME A1,9.97.3,a1_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/a1_kr_9_973.bin,2016-10-31 10:21:27+00:00,3440640,51056fbc50750f4da2acdc2632fc86e2f4296a6c,37af98a4870b656f527b3739bc485b88
ipTIME N604Vplus,9.97.3,n604v_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_973.bin,2016-10-31 10:21:24+00:00,2093056,1988fa6433ea8abf242583fa11ae43f6adcf2c96,af022dc3da4ab603893458f72db2cb80
ipTIME N604V,9.97.3,n604v_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_973.bin,2016-10-31 10:21:24+00:00,2093056,1988fa6433ea8abf242583fa11ae43f6adcf2c96,af022dc3da4ab603893458f72db2cb80
ipTIME N604Rplus,9.97.3,n604r_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_973.bin,2016-10-31 10:21:22+00:00,2072576,138e3c552c1532295359ef182c0f703ea2a96acc,759bc140c559f6cb8081da5a5a20e9d4
ipTIME N604R,9.97.3,n604r_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_973.bin,2016-10-31 10:21:22+00:00,2072576,138e3c552c1532295359ef182c0f703ea2a96acc,759bc140c559f6cb8081da5a5a20e9d4
ipTIME N604plus,9.97.3,n604p_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n604p_kr_9_973.bin,2016-10-31 10:21:22+00:00,2072576,b34b55564e1e41c1fa1f5160fe8a7a525564dfa8,c64606277ba3ef6b94fbebda0b64f6e3
ipTIME N6,9.97.3,n6_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n6_kr_9_973.bin,2016-10-31 10:21:20+00:00,2813952,c925c282c3763f081679147f566693d0498c9743,a2b88998132731de36e3f316e431e13c
ipTIME N5,9.97.3,n5_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n5_kr_9_973.bin,2016-10-31 10:21:18+00:00,2072576,e8079ef4a848f4559762594924b86385f48567fa,9438bf2011840c7a244e254f12f6243a
ipTIME N3,9.97.3,n3_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n3_kr_9_973.bin,2016-10-31 10:21:18+00:00,2072576,2deef94ce11a5c3f861424d2ee41b533de367728,6d91d77620fddb1d58032738b81222a4
ipTIME N2plus,9.97.3,n2p_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n2p_kr_9_973.bin,2016-10-31 10:21:18+00:00,2072576,86773b50b010efca5ca115f82c75d882ccc247dc,7a550a2fc8d42d4095b7e51c254007a3
ipTIME N2Eplus,9.97.3,n2e_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_973.bin,2016-10-31 10:21:18+00:00,2072576,6521fb6550153b1644f7a3f4cd69e41f261a054c,2146cbc8ab20769eebed0488de26ac2b
ipTIME N2E,9.97.3,n2e_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_973.bin,2016-10-31 10:21:18+00:00,2072576,6521fb6550153b1644f7a3f4cd69e41f261a054c,2146cbc8ab20769eebed0488de26ac2b
ipTIME N1plus,9.97.3,n1p_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n1p_kr_9_973.bin,2016-10-31 10:21:17+00:00,2072576,f5592249aa5ebd443a56c488d7970dcfdc1d456e,baaf55a351a6fa4bb4944c52fecabdb9
ipTIME N1E,9.97.3,n1e_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n1e_kr_9_973.bin,2016-10-31 10:21:17+00:00,2072576,59e1b26e5afc47839c4f34c8a148f5a83aa7e690,518aa49ee9806f68f4973fd32e1b6536
ipTIME N104V,9.97.3,n104v_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n104v_kr_9_973.bin,2016-10-31 10:21:21+00:00,2093056,1106c6229dfb5e628e81ba88bf17a964eb5348f5,ca289887845ffba98b8e7e21ab457491
ipTIME N104R,9.97.3,n104r_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n104r_kr_9_973.bin,2016-10-31 10:21:20+00:00,2072576,1e9742323bde8c8f39df136db7695dd5b592c400,13d1f69bffe94a2a2841371ee7e58929
ipTIME N104Q,9.97.3,n104q_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n104q_kr_9_973.bin,2016-10-31 10:21:20+00:00,2072576,d0291ad1294509a8c973e787b8c6ae8f28299c56,99666ff75ad6f206887a8f075f54ef54
ipTIME N104plus,9.97.3,n104p_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n104p_kr_9_973.bin,2016-10-31 10:21:20+00:00,2072576,3c0a9bc740d904ee35c0b90a46662147d5b0e49c,397fef22e87040ffab546fb4430f6f8c
ipTIME N104K,9.97.3,n104k_kr_9_973.bin,http://download.iptime.co.kr/online_upgrade/n104k_kr_9_973.bin,2016-10-31 10:21:19+00:00,2072576,980d8e01305039cb03e853fa6664d18f8152e60d,36e6f2dafe9c9a6de49f0ac8d0c6f81d
