model,fw_ver,fileName,fw_url,fw_date,fileSize,sha1,md5
AirCard 320U (Telstra),03.05.23.09,BZ47944_AC320U_SWI9200X_03.05.23.09_00_Telstra.exe,http://www.downloads.netgear.com/files/aircard/BZ47944_AC320U_SWI9200X_03.05.23.09_00_Telstra.exe,2013-07-15 17:24:55+00:00,61989664,a1a28e593054fcbb8dc15010cc4c34f499232e4a,719a0877ff2baae2417d57234d2500be
AirCard 320U (BigPond),03.05.23.09,B3870_AC320U_SWI9200X_03.05.23.09_00_BigPond_Mac.zip,http://www.downloads.netgear.com/files/aircard/B3870_AC320U_SWI9200X_03.05.23.09_00_BigPond_Mac.zip,2013-07-15 17:54:03+00:00,61066879,2120b67b7ab63b81ed62a7b99e23541ff9d1dd00,8f997da28cbe51a4f081182d0e3e4c73
AirCard 320U (Telstra),03.05.23.09,B3870_AC320U_SWI9200X_03.05.23.09_00_Telstra_Mac.zip,http://www.downloads.netgear.com/files/aircard/B3870_AC320U_SWI9200X_03.05.23.09_00_Telstra_Mac.zip,2013-07-15 17:29:48+00:00,61149624,75b2092cc8214680154d2f61483e1020777f795a,0d37a60fd65e9d7e8b7819e9da5d2fd5
AirCard 320U (BigPond),03.05.23.09,BZ47945_AC320U_SWI9200X_03.05.23.09_00_BigPond.exe,http://www.downloads.netgear.com/files/aircard/BZ47945_AC320U_SWI9200X_03.05.23.09_00_BigPond.exe,2013-07-15 17:58:16+00:00,61874736,345cad2bda2465c2389e6f9bcd87e21240ee9820,6e47d54494179e5cb614d1387e377e33
AirCard 501 (all others),,K2_0_7_18BT_K2_0_7_19BAP_EnableDirectIP.exe,http://www.downloads.netgear.com/files/aircard/K2_0_7_18BT_K2_0_7_19BAP_EnableDirectIP.exe,2013-03-25 18:48:26+00:00,9253552,90dcc00a04a864e2d12fa70fa762cfa470a8598a,5ca5facab3db1aa669d110c0b06e14da
AirCard 503 (all others),,M3_0_9_0BT-M3_0_9_0AP.exe,http://www.downloads.netgear.com/files/aircard/M3_0_9_0BT-M3_0_9_0AP.exe,2013-03-25 18:49:06+00:00,9039464,47acdcc863e1c438c6f4070743ed2b8f33ad1f7b,214450bee90f8fc8f445c589daa040f7
AirCard 503 (Cellcom),,M3_0_10_4bt-M3_0_10_5ap.exe,http://www.downloads.netgear.com/files/aircard/M3_0_10_4bt-M3_0_10_5ap.exe,2013-03-25 18:49:00+00:00,9136480,33f73a9e5d3e2300c68011d5b8cbb74dd637ee1d,9cace82274879401ee06d7f2161188af
AirCard 503 (Telstra),,M3_0_9_0BT-M3_0_9_0AP.exe,http://www.downloads.netgear.com/files/aircard/M3_0_9_0BT-M3_0_9_0AP.exe,2013-03-25 18:49:06+00:00,9039464,47acdcc863e1c438c6f4070743ed2b8f33ad1f7b,214450bee90f8fc8f445c589daa040f7
AirCard 503 (Telstra),3.0.9.0,M3.0.9.0ap.zip,http://www.downloads.netgear.com/files/aircard/M3.0.9.0ap.zip,2013-05-06 02:34:12+00:00,9585923,2f16acbdf9c4f7da5397f22b5ae91848868d09f4,4ace46fc790952eabc040a03a525e6a8
AirCard 503 (TNZ),,M2_0_11_14BT-M2_0_11_15AP.exe,http://www.downloads.netgear.com/files/aircard/M2_0_11_14BT-M2_0_11_15AP.exe,2013-03-25 18:48:34+00:00,9216232,9d9b8bad79931c77e569486124f2b063c16cb27d,449968ea097ea7f7015439b277f74221
DC112A,1.0.0.24,DC112A-V1.0.0.24_1.0.60.zip,http://www.downloads.netgear.com/files/GDC/DC112A/DC112A-V1.0.0.24_1.0.60.zip,2015-03-31 09:09:14+00:00,15287341,b25c583019eaeb67d428622c0458007fc3c9b221,9fca2bbf25e70c4c6b852e3932ef02c5
DC112A,1.0.0.30,DC112A-V1.0.0.30_1.0.60.zip,http://www.downloads.netgear.com/files/GDC/DC112A/DC112A-V1.0.0.30_1.0.60.zip,2016-02-22 12:29:29+00:00,15322277,135ec564885a7eea02afca4d95464cb7a981ce03,a9bfb62169c76b94a84d2429811b9c64
DC112A (Zain),1.0.0.4,DC112A-V1.0.0.4_1.0.60ZAIN.zip,http://www.downloads.netgear.com/files/GDC/DC112A(Zain)/DC112A-V1.0.0.4_1.0.60ZAIN.zip,2015-03-31 09:09:41+00:00,15242109,3a6941fc14e18f0a3ddc5e6157d5b42049f1ceaf,3f5c11a4b744d28b7f611ff474799bfe
CGD24G,4.4.8,CGD24G Firmware Version 4.4.8.zip,http://www.downloads.netgear.com/files/GDC/CGD24G/CGD24G Firmware Version 4.4.8.zip,2012-04-13 04:11:27+00:00,5936922,3ef4d9ee269c994d58312782418f5928cbe2ccb9,56c57a93f28499508efe9b7f48b566fd
MCA1001v1,1.56.24.02,MCA1001 Firmware Version 1.56.24.02.zip,http://www.downloads.netgear.com/files/GDC/MCA1001/MCA1001 Firmware Version 1.56.24.02.zip,2012-05-11 01:05:05+00:00,197464,02c129982e08eb6cb07511996b38b79934b3b2cd,a23db227525c3af0cf339cf97dcfa6f8
MCA1001v2,0.3,MCA1001v2 Firmware Version 0.3.zip,http://www.downloads.netgear.com/files/GDC/MCA1001v2/MCA1001v2 Firmware Version 0.3.zip,2012-06-14 17:21:53+00:00,164167,54779685b4b54a576ef814eca37b934ab3afaf44,9ac4b9c6902767bea32b5fc2bb222f05
D1500,1.0.0.18,D1500-V1.0.0.18_1.0.1_PE.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500-V1.0.0.18_1.0.1_PE.zip,2015-05-22 08:59:43+00:00,1858929,3a206edb1f784bb357c31f41167983fbe952a62a,3260c4e5df58693d5801a4dfe9ba59f6
D1500,1.0.0.15,D1500_V1.0.0.15_UKS.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500_V1.0.0.15_UKS.zip,2014-08-25 10:23:21+00:00,1851761,c97d33223c96c7a3d9db78686f685b1aed14cb2d,bdf39c38b8d7905a558259601a862724
D1500,1.0.0.18,D1500-V1.0.0.18_1.0.1_UK.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500-V1.0.0.18_1.0.1_UK.zip,2015-05-22 08:59:14+00:00,1875429,0b0b2c88e30aaf42775e17c7c4e9178226ce6ee9,79897dc62b3427192240c93f17a3a54e
D1500,1.0.0.18,D1500-V1.0.0.18_1.0.1_AU.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500-V1.0.0.18_1.0.1_AU.zip,2015-05-22 08:59:50+00:00,1871731,204bd91f7d24a01fb6eaa64fd65cab284bc7cb23,daa8f363758ef9a9fbef5c28c8193ce7
D1500,1.0.0.15,D1500_V1.0.0.15_PES.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500_V1.0.0.15_PES.zip,2014-08-25 10:23:19+00:00,1835020,de66772b6a2d927807ee3b4856a574a1e260bf8a,6a3f40d756b9d83adbe03e908172ea92
D1500,1.0.0.23,D1500-V1.0.0.23_1.0.1AU.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500-V1.0.0.23_1.0.1AU.zip,2016-11-09 13:07:49+00:00,1881786,49ce0476ffb47bba001bda7526552dd4e2a21052,fdbd369b3d543b5cb0e316553f90a14b
D1500,1.0.0.23,D1500-V1.0.0.23_1.0.1PE.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500-V1.0.0.23_1.0.1PE.zip,2016-11-09 13:08:19+00:00,1869235,12bc10268b234b161b8192dbeeceee7fddabbba1,f0cb90d0b08e0a90b5b0e8bd5ab5627b
D1500,1.0.0.23,D1500-V1.0.0.23_1.0.1UK.zip,http://www.downloads.netgear.com/files/GDC/D1500/D1500-V1.0.0.23_1.0.1UK.zip,2016-11-09 13:07:31+00:00,1885595,d400c3ed36710b01a469abae4fb59ce4abc12eeb,d79084e7c1f589c5e897d9358dc501c6
D3600,1.0.0.47,D3600-V1.0.0.47_1.0.1_FW.zip,http://www.downloads.netgear.com/files/GDC/D3600/D3600-V1.0.0.47_1.0.1_FW.zip,2015-05-11 10:46:53+00:00,10284412,0ae87d3ff25c48b777650b26e0f46c81dfa36847,b13bbd21a6e0a7c8086258ea4e8ad0ce
D3600,1.0.0.41,D3600_V1.0.0.41_1.0.1_FW.zip,http://www.downloads.netgear.com/files/GDC/D3600/D3600_V1.0.0.41_1.0.1_FW.zip,2015-03-04 07:29:08+00:00,9726205,ebea0fca475359dfcc098fc5d9ad095fe197018f,f79afa00f3c450a280dbeac2db192c09
D3600,1.0.0.59,D3600_V1.0.0.59_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D3600/D3600_V1.0.0.59_1.0.1.zip,2016-04-20 07:46:25+00:00,14867403,6d912f9d8b2ecc377740918a0037dd09c82393cd,6b071cea115e65b0aecea83a73a1e815
D3600,1.0.0.49,D3600_FW_V1.0.0.49_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D3600/D3600_FW_V1.0.0.49_1.0.1.zip,2015-11-26 07:13:51+00:00,14144368,36316dcc5a9ba91a544f8afd33f0bc82fb892b4f,93474b5418585c4adc5b273309ce6844
D3600,1.0.0.61,D3600_V1.0.0.61_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D3600/D3600_V1.0.0.61_1.0.1.zip,2016-10-21 11:50:35+00:00,14829194,1f8f21bf2bf5031759ef3c8dfaa482a9ef56cea3,7c4423b48ae0264bed4a4d6b1001db8e
D500,1.0.0.18,D500-V1.0.0.18_1.0.1_PE.zip,http://www.downloads.netgear.com/files/GDC/D500/D500-V1.0.0.18_1.0.1_PE.zip,2015-05-22 09:00:01+00:00,1822399,dd5f434377fb90e4fd58e95617d290341fabf9ac,5851445cfa7897c82643bfc0055cc447
D500,1.0.0.23,D500-V1.0.0.23_1.0.1PE.zip,http://www.downloads.netgear.com/files/GDC/D500/D500-V1.0.0.23_1.0.1PE.zip,2016-11-09 12:29:03+00:00,1832428,24cd4c7bcd04cf0d6f24387ee384723122453e44,a0dfa1c01ae84a5dc94facc0e3034780
D500,1.0.0.15,D500_V1.0.0.15_1.0.1PE.zip,http://www.downloads.netgear.com/files/GDC/D500/D500_V1.0.0.15_1.0.1PE.zip,2014-08-25 10:21:51+00:00,1798049,99e0b9d8c86bfa16d7e725ba29d87eeb9b730113,bc20283925142428765fc0e8d0f4eac5
D6000,1.0.0.61,D6000_V1.0.0.61_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D6000/D6000_V1.0.0.61_1.0.1.zip,2016-10-21 12:23:13+00:00,14779774,df400d437d15a36454d90a623309a0c2c49a8f2a,cbbf5b778248afa6c8cbfa00b2f2f359
D6000,1.0.0.47,D6000-V1.0.0.47_1.0.1_FW.zip,http://www.downloads.netgear.com/files/GDC/D6000/D6000-V1.0.0.47_1.0.1_FW.zip,2015-05-11 10:48:45+00:00,10233217,030552d086613bebe548f097c60c2d906cddbad3,6b3515f532b33a49cde132d1c64d8b23
D6000,1.0.0.41,D6000_V1.0.0.41_1.0.1_FW.zip,http://www.downloads.netgear.com/files/GDC/D6000/D6000_V1.0.0.41_1.0.1_FW.zip,2015-03-04 07:31:37+00:00,9669260,f2923af2b6e166ce90d1ae4d04b26c3202204b3f,1c4ab13693ba31d259805c7d0976689a
D6000,1.0.0.49,D6000_FW_V1.0.0.49_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D6000/D6000_FW_V1.0.0.49_1.0.1.zip,2015-11-26 07:13:07+00:00,14092611,2a6ec238b5f79518bdca5fac4e741cc49927db51,9e1ee0677f832e9145be5a184ed54afe
D6000,1.0.0.59,D6000_V1.0.0.59_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D6000/D6000_V1.0.0.59_1.0.1.zip,2016-04-20 07:46:52+00:00,14812446,8675850915bf278289b81922d479479b16db5a23,13650d7fe6d40a2be50323f3d3b96a17
D6100,1.0.0.46,D6100-V1.0.0.46_0.0.46.zip,http://www.downloads.netgear.com/files/GDC/D6100/D6100-V1.0.0.46_0.0.46.zip,2015-03-20 19:37:15+00:00,12487572,61960f132d79f075e45ee8561bc8b3e0eff5bd95,496ff35294e5bbf484b774f3da1c75ca
D6100,1.0.0.50,D6100-V1.0.0.50_0.0.50.zip,http://www.downloads.netgear.com/files/GDC/D6100/D6100-V1.0.0.50_0.0.50.zip,2015-06-10 10:50:39+00:00,12496657,b3089402f4bfdaf109c8b4c4fc77d53166720a18,41d49fab7ac2a91b3af69d6290fcefb3
D6100,1.0.0.38,D6100-V1.0.0.38_0.0.38.zip,http://www.downloads.netgear.com/files/GDC/D6100/D6100-V1.0.0.38_0.0.38.zip,2014-12-15 07:26:22+00:00,12499007,2c07272c11c24e05a6c6a43e2378ad3aaff04f0d,007ee4915e13bfb8301d40a6504cdf59
D6200,1.1.00.09,D6200_V1.1.00.09-1.00.09.zip,http://www.downloads.netgear.com/files/GDC/D6200/D6200_V1.1.00.09-1.00.09.zip,2014-03-12 08:09:41+00:00,25041560,96208e2f64bb9332912de0c91c3cbf9535cd888d,15d9143a7bedb81dc963eb52a604aea6
D6200,1.1.00.05,D6200_V1.1.00.05-1.00.05NA.zip,http://www.downloads.netgear.com/files/GDC/D6200/D6200_V1.1.00.05-1.00.05NA.zip,2014-03-12 09:53:42+00:00,24767339,7eaf87359ade0fb28d34ba1197ca190c9a37b57b,e25b820d0a2af1fa33aae0b585180225
D6200,1.1.00.07,D6200_V1.1.00.07-1.00.07NA.zip,http://www.downloads.netgear.com/files/GDC/D6200/D6200_V1.1.00.07-1.00.07NA.zip,2014-03-12 10:16:03+00:00,26990269,f2307001eb36c18705c4f7c9f90f0a1b56840929,ba3020558d62fba0e63f3f18c074dfce
D6200,1.1.00.14,D6200-V1.1.00.14-1.00.14.zip,http://www.downloads.netgear.com/files/GDC/D6200/D6200-V1.1.00.14-1.00.14.zip,2014-09-17 16:54:11+00:00,28804143,a8457e8f1dffd2212fa33e37654d2e2d8e71a264,ce54833eb784e70ebd767823a2d3f0b0
D6200,1.1.00.17,D6200-V1.1.00.17_1.00.17.zip,http://www.downloads.netgear.com/files/GDC/D6200/D6200-V1.1.00.17_1.00.17.zip,2015-07-01 16:38:41+00:00,28129734,5538849651cdb3b05bcc53fb0fc84db159a72ce1,2b6aa833b2ba055c1ecc775e48775a57
D6200,1.1.00.20,D6200-V1.1.00.20_1.00.20.zip,http://www.downloads.netgear.com/files/GDC/D6200/D6200-V1.1.00.20_1.00.20.zip,2016-02-09 14:06:11+00:00,28219295,adb3b0d03aeb23aff715224523560faf3a8813f6,9d50842a3ca385aa091209ccd246fca8
D6220,1.0.0.16,D6220-V1.0.0.16_1.0.16.zip,http://www.downloads.netgear.com/files/GDC/D6220/D6220-V1.0.0.16_1.0.16.zip,2016-06-27 10:16:47+00:00,28050813,708fac5cc697a25fd0ee4924bd6e60d0ae5a80eb,3b5ef07baa1a07a86f23ca34deb14541
D6300,1.0.0.42,D6300-Firmware_-V1.0.0.42-1.0.42.zip,http://www.downloads.netgear.com/files/GDC/D6300/D6300-Firmware_-V1.0.0.42-1.0.42.zip,2014-03-12 11:19:27+00:00,21549459,78d184e09da867510753127de356e613acb379fb,a942851cda2206fd17ae0d745fcc1f05
D6300,1.0.0.30,D6300-Firmware-_V1.0.0.30-1.0.30.zip,http://www.downloads.netgear.com/files/GDC/D6300/D6300-Firmware-_V1.0.0.30-1.0.30.zip,2014-03-12 11:58:14+00:00,21542098,37bab0533d2862667f9b26f92aeade100b272d49,a02e84ee8e3149cf637db96a38c6e91d
D6300,1.0.0.72,D6300-Firmware_-V1.0.0.72_1.0.72.zip,http://www.downloads.netgear.com/files/GDC/D6300/D6300-Firmware_-V1.0.0.72_1.0.72.zip,2014-03-12 11:25:24+00:00,25122419,cd0314e2503d1c2fa9a145e1d3a256b624dfc5e6,4205bd6bc1a952f19388bceb748d0aa2
D6300,1.0.0.76,D6300-V1.0.0.76_1.0.76.zip,http://www.downloads.netgear.com/files/GDC/D6300/D6300-V1.0.0.76_1.0.76.zip,2014-04-25 14:52:44+00:00,25145109,19d80395966f8274546160fb7e373a9782b793c2,9a15cd4125ce59cbcbfcd6632b339b57
D6300,1.0.0.90,D6300-V1.0.0.90_1.0.90.zip,http://www.downloads.netgear.com/files/GDC/D6300/D6300-V1.0.0.90_1.0.90.zip,2015-06-11 11:57:06+00:00,25170120,caa6955045dd097c124c3d77d7651ff7dcaf0709,d6c191fc19723a7311591afc81858816
D6300,1.0.0.88,D6300-V1.0.0.88-1.0.88.zip,http://www.downloads.netgear.com/files/GDC/D6300/D6300-V1.0.0.88-1.0.88.zip,2015-01-23 14:47:45+00:00,25184606,b3270681c41aac2bcc7cac5c6b905495b3801c7b,621451a11d64e56992e9371849cf266b
D6300,1.0.0.96,D6300-V1.0.0.96_1.1.96.zip,http://www.downloads.netgear.com/files/GDC/D6300/D6300-V1.0.0.96_1.1.96.zip,2015-08-07 09:45:08+00:00,25172666,8e27da69b4b4d3cbfc3da55766312a8e130b86ec,dcb64af968b82aaf24e4a29d30d218a2
D7000,1.0.0.34,D7000-V1.0.0.34_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000-V1.0.0.34_1.0.1.zip,,16,89102e95b782ac45e0e84741a7ca8c0b4339f5b8,251ffb8f9801deee75cd2a96122e1564
D6400,1.0.0.34,D6400_V1.0.0.34_1.3.34.zip,http://www.downloads.netgear.com/files/GDC/D6400/D6400_V1.0.0.34_1.3.34.zip,2015-08-05 13:50:53+00:00,26106049,2ebee149db11118cf56c3983f48a15e0d003576e,567b3e1e173c78de4b7df0f0fd05b16b
D6400,1.0.0.52,D6400-V1.0.0.52_1.0.52.zip,http://www.downloads.netgear.com/files/GDC/D6400/D6400-V1.0.0.52_1.0.52.zip,2016-06-21 11:34:38+00:00,26332260,1414d6d64d0559a22e110846a1e25c39f39597a8,f73204da25551b1c7271d2cc218ec7d5
D6400,1.0.0.54,D6400_FW_V1.0.0.54_1.0.54.zip,http://www.downloads.netgear.com/files/GDC/D6400/D6400_FW_V1.0.0.54_1.0.54.zip,2016-11-09 10:29:17+00:00,26340235,a63f70f2932823fa8f5475f0fbf7109be7ce526b,5b605c3847a6a33b618f44e0f4061dda
D6400,1.0.0.38,D6400-V1.0.0.38_1.1.38.zip,http://www.downloads.netgear.com/files/GDC/D6400/D6400-V1.0.0.38_1.1.38.zip,2015-11-02 11:22:54+00:00,26183463,cb7cc125664b3ce4aa0b9e7c436f8ac219f3894a,d7157caf574c6da54b405101090247f9
D6400,1.0.0.22,D6400_V1.0.0.22_1.0.22.zip,http://www.downloads.netgear.com/files/GDC/D6400/D6400_V1.0.0.22_1.0.22.zip,2015-04-16 08:15:52+00:00,25554601,9d34cae9cc670b02d6f9b6b942b2a9dca3d1b5e6,48305736e65fc2001acf084910d7af66
D6400,1.0.0.44,D6400-V1.0.0.44_1.0.44.zip,http://www.downloads.netgear.com/files/GDC/D6400/D6400-V1.0.0.44_1.0.44.zip,2016-02-22 11:10:41+00:00,26402947,080a08a351c29c42c7d2f114a0aa485c5bd31a34,62a921aeea9b297cd630b8e7a48fb372
D7000,1.0.0.38,D7000-V1.0.0.38_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000-V1.0.0.38_1.0.1.zip,2016-07-01 11:41:16+00:00,31795201,a94e2138df25e21f1147d86780dc9bab448ccf2f,b1364dafbf7fea1e9a1b2171da7aa712
D7000,1.0.0.32,D7000-V1.0.0.32_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000-V1.0.0.32_1.0.1.zip,2016-03-20 10:28:46+00:00,30973273,b15597dd459d97ff2a0f5d9a663165c30fd2b7cd,89e53ac45c4aedaa5ba047c215a50a1b
D7000,1.0.1.42,D7000_FW_V1.0.1.42_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000_FW_V1.0.1.42_1.0.1.zip,2016-09-28 07:07:29+00:00,36385811,166740a8a36161951de065fbd064ed26b09faba1,df798bbfe747b27f6e14fd12c19e74b1
D7000,1.0.1.44,D7000_FW_V1.0.1.44_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000_FW_V1.0.1.44_1.0.1.zip,2016-10-27 07:46:46+00:00,36388600,e44f5e449f31dd00b20dbc68e9398d9998cdadb2,9df5eba0874de4ed79c49b89a00d2a0c
D7000,1.0.0.18,D7000-V1.0.0.18_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000-V1.0.0.18_1.0.1.zip,2015-07-02 07:21:45+00:00,24251747,228fbf1701f75aa225afbfe729b19ab395470fa4,492f9347e0b7897644d44e90c70769c5
D7000,1.0.0.16,D7000-V1.0.0.16_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000-V1.0.0.16_1.0.1.zip,2015-06-30 08:09:03+00:00,24247356,fa164977e92d422b10fde8ec3020bfdc3b5c78a8,463f69d2038842bc1187aab9b2ddf826
D7800,1.0.0.46,D7800_FW_V1.0.0.46.zip,http://www.downloads.netgear.com/files/GDC/D7800/D7800_FW_V1.0.0.46.zip,2016-01-18 03:19:47+00:00,21998807,771274428a3bb45d3a37bc7e2b53ae3ae91d566b,2e31cff03f4e114b09ba5ba8699d479b
DG632,3.6.0,DG632 Firmware Version 3.6.0C_38 (from 3.6.x to this version).zip,http://www.downloads.netgear.com/files/GDC/DG632/DG632 Firmware Version 3.6.0C_38 (from 3.6.x to this version).zip,2012-06-05 06:35:30+00:00,1840440,aa1257c25b846572571e63a7fc00f25953434555,09600db14c70ad8c60a588a0bac6e5b0
D7000,1.0.0.14,D7000-V1.0.0.14_1.01.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000-V1.0.0.14_1.01.zip,2015-06-30 08:08:18+00:00,24218500,cecb2e0d93f59dc061b51fab8d0a0278edcb85fa,9769a33ac9d080643708f66d55af17db
D7800,1.0.1.16,D7800_FW_V1.0.1.16.zip,http://www.downloads.netgear.com/files/GDC/D7800/D7800_FW_V1.0.1.16.zip,2016-10-18 10:40:53+00:00,23585207,109bdc8a6fba4d98ce89e1157f0738293d16bc67,2227ce9986824764fa9f6eeaf4eefd0f
D7800,1.0.1.10,D7800_FW_V1.0.1.10.zip,http://www.downloads.netgear.com/files/GDC/D7800/D7800_FW_V1.0.1.10.zip,2016-08-03 11:13:29+00:00,23505007,ff0b75dfeacf3e5be6e298ea2e561af96bdbc5fd,00dd79e8d572f595e08245a28bdb1e0c
D7800,1.0.0.48,D7800_V1.0.0.48.zip,http://www.downloads.netgear.com/files/GDC/D7800/D7800_V1.0.0.48.zip,2016-05-02 09:38:40+00:00,22015104,b93706dca2124fb086d451cabaa22e7eb999bd4f,1b924b370137987b3875388449a16406
DG632,3.6.0,DG632 Firmware Version 3.6.0C_38 (from 3.3.x or 3.4.x to this version).zip,http://www.downloads.netgear.com/files/GDC/DG632/DG632 Firmware Version 3.6.0C_38 (from 3.3.x or 3.4.x to this version).zip,2012-06-05 06:35:13+00:00,1840589,bf4e86871b8c89b450296ab94c73e87a48f634a3,b3785a13bc6a91793e7889706a4f0bed
DG632,3.6.0,DG632 Firmware Version 3.6.0.zip,http://www.downloads.netgear.com/files/GDC/DG632/DG632 Firmware Version 3.6.0.zip,2012-06-05 06:35:12+00:00,1834126,e0cb0812233cc177f5b683311097aa4fd8ea4a84,e7cefc1105e7ca80cd5853a8b98832e3
DG632,3.40,DG632 Firmware Version 3.40.zip,http://www.downloads.netgear.com/files/GDC/DG632/DG632 Firmware Version 3.40.zip,2012-06-05 06:34:55+00:00,1791530,94d271a4548ce9042db35a81b5d694a79d4ce7f6,5ff7729e0b7b4941a6769670aff57c9c
DG632,3.3.0,DG632 Firmware Version 3.3.0.a.cx.zip,http://www.downloads.netgear.com/files/GDC/DG632/DG632 Firmware Version 3.3.0.a.cx.zip,2012-06-05 06:34:54+00:00,1764830,fa66388a3598413e6a32a121ca7d4f8a8ff88ef0,f261e3ec01109dd5ffece25f043fa0e3
D7000,1.0.0.26,D7000-V1.0.0.26_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/D7000/D7000-V1.0.0.26_1.0.1.zip,2016-02-03 07:39:33+00:00,30976482,94e371df984f7a766e98ad4e6affed573435147c,14b9f08eb2ad9aa320aad6eee0be5e81
DG814,4.4,DG814 Firmware version 4.4.zip,http://www.downloads.netgear.com/files/GDC/DG814/DG814 Firmware version 4.4.zip,2012-06-06 10:17:32+00:00,798315,183b81dc6fba93ffaa0613cd8d109a452a9fbf33,8db2bafa2dbaa6d5db75c8392f0d9fc8
DG814,4.7,DG814 Firmware version 4.7.zip,http://www.downloads.netgear.com/files/GDC/DG814/DG814 Firmware version 4.7.zip,2012-06-06 10:17:34+00:00,781767,d3185b89f8ffe08b432256682ce0b5d70a16e7f6,05cfa4186f2c0c8c4d063df7d0ac3327
DG814,4.10,DG814 Firmware version 4.10.zip,http://www.downloads.netgear.com/files/GDC/DG814/DG814 Firmware version 4.10.zip,2012-06-06 10:17:25+00:00,916275,b170e1a88f0833952ebe0dc5ced828ea9d8ed1a1,9273b199bcb9c2a760ef1f614ecb6ec7
D7800,1.0.0.40,D7800_V1.0.0.40_FW.zip,http://www.downloads.netgear.com/files/GDC/D7800/D7800_V1.0.0.40_FW.zip,2015-11-06 11:51:55+00:00,22038089,11700b677d0f7c09c2f3db1f068f4dc5d9a72415,df1820118d0fab193b8e0882b71553a7
D7800,1.0.0.44,D7800_V1.0.0.44_FW.zip,http://www.downloads.netgear.com/files/GDC/D7800/D7800_V1.0.0.44_FW.zip,2015-11-11 13:31:48+00:00,22031955,2bb39a7f3f7911b9a74e417d3b967b64344a5f8d,0ee70d1d0aeb891e3f271ea0fef2479e
DG814,4.8,DG814 Firmware version 4.8.zip,http://www.downloads.netgear.com/files/GDC/DG814/DG814 Firmware version 4.8.zip,2012-06-06 10:17:40+00:00,798562,55fd28f6b61f6368ad5dbde9faabd9c4ac47e295,28cdfeaf9b09e79ff537076a72ae8a5b
DG814,4.3,DG814 Firmware version 4.3.zip,http://www.downloads.netgear.com/files/GDC/DG814/DG814 Firmware version 4.3.zip,2012-06-06 10:17:23+00:00,672534,a444b0643b38d7707a2d39ea3b8655737c4563ef,b52784fd909e1a9380784bfd8bad62c0
DG814,4.9,DG814 Firmware version 4.9.zip,http://www.downloads.netgear.com/files/GDC/DG814/DG814 Firmware version 4.9.zip,2012-06-06 10:17:42+00:00,778899,86d53c0e518ba4cbbf10dce97cabc501d0ba3229,c4870a6e7ed56264258ab3a21ca9bbde
D7800,1.0.0.38,D7800_V1.0.0.38_FW.zip,http://www.downloads.netgear.com/files/GDC/D7800/D7800_V1.0.0.38_FW.zip,2015-09-02 07:29:31+00:00,22030847,33e3cc8fd3604a2856f32f914e6fadcfc9c423b2,6df6e40bc4372c33575458cc7267014d
DG824M,1.2,DG824M Firmware version 1.2.zip,http://www.downloads.netgear.com/files/GDC/DG824M/DG824M Firmware version 1.2.zip,2012-06-06 10:32:50+00:00,1077981,307e2466e576120b8ab9a6c27dbdebddbc6b4a63,90fc0926df035683f7b1336d45f9c152
DG824M,1.3,DG824M Firmware Version 1.3 Release 03.zip,http://www.downloads.netgear.com/files/GDC/DG824M/DG824M Firmware Version 1.3 Release 03.zip,2012-06-06 10:32:50+00:00,1104437,8ef41c50bcf8de640436cea8c567df1ccd58a480,4ee91da6b2ace0706bd5a6b6ea6d0776
DG824M,1.4,DG824M Firmware Version 1.4 Release 05.zip,http://www.downloads.netgear.com/files/GDC/DG824M/DG824M Firmware Version 1.4 Release 05.zip,2012-06-06 10:33:01+00:00,1142638,cdaa6db8183c4c1f72f1571badc1602cfd6c71c3,84850d0ef30732b632a46fab8e632337
DG834B,3.01.25,DG834B Firmware Version 3.01.25.zip,http://www.downloads.netgear.com/files/GDC/DG834B/DG834B Firmware Version 3.01.25.zip,2012-07-09 04:27:38+00:00,3398948,1dade55ae1f2ae394d991aae0ae8ceb388e19c2c,cdee7fc015300debd3c38f6c599d2bd1
